Timestamp,LinearVelocityX,LinearVelocityY,AngularVelocityZ,PositionX,PositionY,PositionZ,OrientationX,OrientationY,OrientationZ,OrientationW
1721209715,1.857645273,0.397280753,0.295326322,0.479848623,0.079505391,2.233626842,-0.001710322,0.002274091,0.030015685,0.999545395
1721209715,1.914702773,0.417320192,0.302428544,0.511724532,0.087231256,2.233621359,-0.001754768,0.00228056,0.032534808,0.999466419
1721209715,1.971300125,0.437922388,0.309385151,0.544536114,0.095312424,2.233616352,-0.001796128,0.00228486,0.035111677,0.999379158
1721209715,2.035331726,0.433493286,0.28787744,0.578427732,0.103213668,2.2336092,-0.001795572,0.002297353,0.037509058,0.999292016
1721209715,2.100858688,0.416361719,0.252647668,0.613423765,0.110677004,2.233602285,-0.001743153,0.002315045,0.039612759,0.999210835
1721209715,2.165836096,0.390941054,0.209542841,0.649514735,0.117543548,2.233595133,-0.001637255,0.002334803,0.041357253,0.999140322
1721209715,2.165836096,0.390941054,0.209542841,0.649514735,0.117543548,2.233595133,-0.001637255,0.002334803,0.041357253,0.999140322
1721209715,2.229054451,0.3588278,0.160987049,0.686668992,0.123691,2.233588934,-0.001478949,0.002353583,0.042697251,0.999084175
1721209715,2.289604902,0.3205733,0.108122878,0.724840701,0.129010499,2.233585358,-0.001271197,0.002368686,0.04359702,0.99904561
1721209715,2.346631289,0.276244909,0.051451512,0.763971865,0.133396104,2.233583212,-0.001017262,0.002377825,0.04402478,0.999027073
1721209715,2.401000261,0.241130382,0.00740019,0.804008782,0.137065545,2.233583689,-0.000743274,0.002381626,0.044085741,0.99902463
1721209715,2.453115702,0.209631413,-0.030093635,0.844914556,0.140110791,2.233584881,-0.000461109,0.002380266,0.043834537,0.999035835
1721209715,2.501636505,0.178680792,-0.064518377,0.886625946,0.142555699,2.233588934,-0.000176618,0.002371608,0.04329671,0.999059439
1721209715,2.546349525,0.146999016,-0.097528055,0.92907685,0.144395307,2.233594894,0.000107411,0.002354633,0.042484038,0.999094367
1721209715,2.586999178,0.114013337,-0.129816532,0.972196937,0.145611793,2.233603239,0.000389177,0.002328622,0.0414025,0.999139726
1721209715,2.623033762,0.079485007,-0.16175735,1.015907288,0.146181613,2.233614206,0.00066766,0.002292247,0.040054955,0.999194622
1721209715,2.653796911,0.04337734,-0.193082377,1.060117126,0.146080956,2.233628273,0.000941991,0.002244617,0.038446099,0.999257684
1721209715,2.679106951,0.005735739,-0.224084258,1.104744792,0.145286158,2.233645678,0.001211504,0.002185108,0.036579337,0.99932766
1721209715,2.679106951,0.005735739,-0.224084258,1.104744792,0.145286158,2.233645678,0.001211504,0.002185108,0.036579337,0.99932766
1721209715,2.70108819,-0.033505365,-0.254674196,1.149717331,0.14377223,2.233664751,0.001475782,0.002117113,0.034457698,0.999402821
1721209715,2.718863249,-0.074203067,-0.285122097,1.194973111,0.141515747,2.233685493,0.001734507,0.00204058,0.032082278,0.999481678
1721209715,2.733131409,-0.116393141,-0.315301627,1.24045527,0.138492808,2.233707905,0.001987546,0.001956671,0.029455284,0.999562204
1721209715,2.744535208,-0.160090685,-0.345343947,1.286116958,0.134678736,2.233731747,0.002234946,0.001867336,0.026577834,0.999642551
1721209715,2.75854373,-0.191353247,-0.360398978,1.332009912,0.130344585,2.233753681,0.002455726,0.00178204,0.023574771,0.999717474
1721209715,2.773956776,-0.216976792,-0.368226409,1.378160954,0.12560831,2.233774185,0.002644615,0.001702127,0.020506348,0.999784827
1721209715,2.797469616,-0.209851161,-0.340355664,1.424717426,0.121161208,2.233789206,0.002755881,0.001639747,0.017670151,0.99983871
1721209716,2.823626041,-0.187029943,-0.296456188,1.471720576,0.117313363,2.233801365,0.002781181,0.001590932,0.015199821,0.99987936
1721209716,2.850832224,-0.154666483,-0.244307473,1.519184589,0.114239797,2.233810902,0.002722894,0.001552207,0.013164083,0.999908447
1721209716,2.878451824,-0.115094386,-0.187211156,1.567116022,0.112064019,2.233818769,0.002587009,0.001520959,0.011604235,0.999928176
1721209716,2.878451824,-0.115094386,-0.187211156,1.567116022,0.112064019,2.233818769,0.002587009,0.001520959,0.011604235,0.999928176
1721209716,2.905939817,-0.069151245,-0.126531854,1.615510821,0.11089129,2.233825684,0.002380405,0.001494872,0.010550118,0.999940455
1721209716,2.93247056,-0.017019374,-0.062780231,1.664349914,0.110822998,2.233832121,0.002109685,0.001471472,0.010027331,0.999946415
1721209716,2.962661028,0.009626443,-0.029900935,1.713702917,0.111288421,2.233836412,0.001829731,0.001454853,0.009778553,0.999949396
1721209716,2.99499774,0.023183731,-0.014175631,1.763602257,0.111998118,2.233838558,0.001563685,0.001444495,0.009660801,0.999951065
1721209716,3.027445078,0.048053335,0.011511699,1.814048409,0.113187864,2.233840227,0.001293706,0.001437899,0.009757112,0.999950528
1721209716,3.059906483,0.078774713,0.041880891,1.865037799,0.114971846,2.233840942,0.001015531,0.001433636,0.010106504,0.999947369
1721209716,3.092314959,0.113221526,0.074569322,1.916567326,0.1174182,2.233841419,0.000728701,0.001430663,0.010728298,0.999941111
1721209716,3.124590397,0.150514379,0.108459421,1.968634009,0.120575927,2.233841419,0.000434119,0.001428326,0.011632498,0.999931216
